# r,w_mean,copy
3.060953617095947266e-01,6.041740662163647357e+00,1.000000000000000000e+00
3.131755590438842773e-01,6.008155319505021907e+00,1.000000000000000000e+00
3.191919326782226562e-01,6.009352810298878467e+00,1.000000000000000000e+00
3.283106684684753418e-01,5.896049658644187730e+00,1.000000000000000000e+00
3.283106684684753418e-01,5.896049658644187730e+00,1.000000000000000000e+00
3.085296154022216797e-01,5.927329685680888360e+00,1.000000000000000000e+00
3.085296154022216797e-01,5.927329685680888360e+00,1.000000000000000000e+00
3.085296154022216797e-01,5.927329685680888360e+00,1.000000000000000000e+00
3.060609698295593262e-01,6.048019540685345419e+00,1.000000000000000000e+00
3.184280693531036377e-01,6.060428244403738063e+00,1.000000000000000000e+00
3.431494832038879395e-01,6.095665128887048922e+00,1.000000000000000000e+00
3.475671112537384033e-01,6.445378017629991518e+00,1.000000000000000000e+00
3.343184292316436768e-01,6.290999324512085877e+00,1.000000000000000000e+00
3.109950423240661621e-01,6.234003258105076384e+00,1.000000000000000000e+00
3.000531494617462158e-01,5.923315828989871079e+00,1.000000000000000000e+00
3.022715747356414795e-01,6.040051535885140765e+00,1.000000000000000000e+00
3.081770241260528564e-01,6.220973573781520827e+00,1.000000000000000000e+00
2.928867638111114502e-01,6.256625690206419677e+00,1.000000000000000000e+00
3.382079005241394043e-01,6.384605821524019120e+00,1.000000000000000000e+00
3.238776326179504395e-01,6.254027316870633513e+00,1.000000000000000000e+00
3.134994506835937500e-01,6.272475184341601562e+00,1.000000000000000000e+00
3.083734214305877686e-01,6.288222059625695692e+00,1.000000000000000000e+00
3.016631007194519043e-01,6.438563301384419901e+00,1.000000000000000000e+00
3.088978528976440430e-01,6.098411223316361429e+00,1.000000000000000000e+00
3.321752846240997314e-01,5.940034662606194615e+00,1.000000000000000000e+00
3.231892883777618408e-01,5.902450306861283025e+00,1.000000000000000000e+00
2.923179268836975098e-01,6.085108593320910586e+00,1.000000000000000000e+00
3.090468049049377441e-01,6.080917028652038425e+00,1.000000000000000000e+00
3.322859704494476318e-01,6.012639109128940618e+00,1.000000000000000000e+00
2.908416092395782471e-01,6.070727228416217258e+00,1.000000000000000000e+00
3.159317374229431152e-01,5.996944694747071480e+00,1.000000000000000000e+00
3.079638183116912842e-01,5.978090287851955509e+00,1.000000000000000000e+00
2.900479733943939209e-01,6.182188014179700986e+00,1.000000000000000000e+00
3.211596906185150146e-01,6.119567756319156615e+00,1.000000000000000000e+00
3.002345561981201172e-01,6.062445400610158686e+00,1.000000000000000000e+00
3.580934405326843262e-01,5.868610104051185772e+00,1.000000000000000000e+00
3.208264410495758057e-01,5.941307370121649001e+00,1.000000000000000000e+00
3.208264410495758057e-01,5.941307370121649001e+00,1.000000000000000000e+00
3.181146979331970215e-01,6.147215744716959307e+00,1.000000000000000000e+00
3.181146979331970215e-01,6.147215744716959307e+00,1.000000000000000000e+00
3.323653936386108398e-01,6.107099197772186017e+00,1.000000000000000000e+00
3.323653936386108398e-01,6.107099197772186017e+00,1.000000000000000000e+00
3.434719443321228027e-01,5.987125501647824422e+00,1.000000000000000000e+00
3.219709098339080811e-01,6.109473673886895995e+00,1.000000000000000000e+00
3.232710957527160645e-01,5.885577097556961235e+00,1.000000000000000000e+00
3.163070082664489746e-01,5.863782748259836808e+00,1.000000000000000000e+00
2.943235337734222412e-01,5.872463445259199943e+00,1.000000000000000000e+00
3.211268782615661621e-01,5.989269942936516600e+00,1.000000000000000000e+00
2.997159957885742188e-01,5.884523155822535045e+00,1.000000000000000000e+00
2.978555560111999512e-01,6.086292918287654174e+00,1.000000000000000000e+00
3.102113306522369385e-01,6.082619232900469797e+00,1.000000000000000000e+00
2.960405349731445312e-01,5.995493670499854488e+00,1.000000000000000000e+00
2.960405349731445312e-01,5.995493670499854488e+00,1.000000000000000000e+00
3.073395192623138428e-01,5.989819185604574159e+00,1.000000000000000000e+00
3.040372431278228760e-01,5.774138022443366935e+00,1.000000000000000000e+00
3.190285563468933105e-01,5.910343625753739616e+00,1.000000000000000000e+00
3.190285563468933105e-01,5.910343625753739616e+00,1.000000000000000000e+00
3.269762992858886719e-01,5.786090065274038352e+00,1.000000000000000000e+00
3.093425929546356201e-01,5.753032103275472764e+00,1.000000000000000000e+00
3.268406391143798828e-01,5.931452967455697944e+00,1.000000000000000000e+00
3.094958364963531494e-01,6.077640029507165309e+00,1.000000000000000000e+00
3.034909367561340332e-01,6.218759880532161333e+00,1.000000000000000000e+00
3.178726732730865479e-01,6.259165224426396890e+00,1.000000000000000000e+00
3.327113986015319824e-01,6.281560278424876742e+00,1.000000000000000000e+00
3.434653878211975098e-01,6.466890849507763050e+00,1.000000000000000000e+00
2.916544675827026367e-01,6.391828754960442893e+00,1.000000000000000000e+00
3.066518306732177734e-01,6.336893682328081923e+00,1.000000000000000000e+00
3.095918893814086914e-01,6.169822729720181087e+00,1.000000000000000000e+00
3.088370263576507568e-01,6.106295826277346350e+00,1.000000000000000000e+00
3.183052539825439453e-01,5.739596550858550472e+00,1.000000000000000000e+00
3.236005008220672607e-01,6.099195181457616854e+00,1.000000000000000000e+00
3.227969408035278320e-01,5.857057188863109332e+00,1.000000000000000000e+00
3.154572248458862305e-01,5.904042268502962543e+00,1.000000000000000000e+00
3.154572248458862305e-01,5.904042268502962543e+00,1.000000000000000000e+00
3.060151636600494385e-01,5.939540545688942075e+00,1.000000000000000000e+00
3.420360088348388672e-01,5.687836258530296618e+00,1.000000000000000000e+00
3.029614388942718506e-01,5.722464400449098321e+00,1.000000000000000000e+00
3.087691664695739746e-01,5.644795834094111342e+00,1.000000000000000000e+00
3.087691664695739746e-01,5.644795834094111342e+00,1.000000000000000000e+00
3.164747357368469238e-01,5.527828132344438927e+00,1.000000000000000000e+00
3.279248178005218506e-01,5.860027742546662921e+00,1.000000000000000000e+00
3.003714382648468018e-01,5.663799341196863679e+00,1.000000000000000000e+00
2.888953983783721924e-01,5.511458822496933863e+00,1.000000000000000000e+00
3.258895576000213623e-01,5.474840931379731046e+00,1.000000000000000000e+00
3.130354285240173340e-01,5.673270927356497850e+00,1.000000000000000000e+00
3.108357489109039307e-01,5.674387591876438819e+00,1.000000000000000000e+00
2.993747591972351074e-01,5.734710403979988769e+00,1.000000000000000000e+00
3.163450360298156738e-01,5.879432570945937186e+00,1.000000000000000000e+00
3.214982748031616211e-01,5.694687090777733829e+00,1.000000000000000000e+00
3.116757571697235107e-01,5.981036669651075499e+00,1.000000000000000000e+00
3.259859383106231689e-01,5.806298531468200963e+00,1.000000000000000000e+00
3.023198246955871582e-01,5.764788032454816857e+00,1.000000000000000000e+00
3.010379076004028320e-01,5.712790348236012505e+00,1.000000000000000000e+00
3.146467506885528564e-01,5.564451055757672293e+00,1.000000000000000000e+00
3.081850409507751465e-01,5.313333512905956013e+00,1.000000000000000000e+00
3.188298642635345459e-01,5.765089337292010896e+00,1.000000000000000000e+00
3.515070378780364990e-01,5.830735050822113408e+00,1.000000000000000000e+00
3.561513423919677734e-01,5.923305303549568634e+00,1.000000000000000000e+00
3.284721374511718750e-01,5.729254588895855704e+00,1.000000000000000000e+00
3.100486397743225098e-01,5.777464189621241530e+00,1.000000000000000000e+00
3.011346757411956787e-01,5.925793409987818450e+00,1.000000000000000000e+00
3.011346757411956787e-01,5.925793409987818450e+00,1.000000000000000000e+00
3.060855567455291748e-01,5.856146593083394691e+00,1.000000000000000000e+00
3.280109763145446777e-01,6.030935506874811836e+00,1.000000000000000000e+00
3.115633428096771240e-01,5.986466805577947525e+00,1.000000000000000000e+00
3.425776362419128418e-01,5.898873777874541702e+00,1.000000000000000000e+00
3.185859322547912598e-01,5.917218726128339767e+00,1.000000000000000000e+00
2.965069711208343506e-01,6.031086249249710818e+00,1.000000000000000000e+00
3.078040480613708496e-01,6.202670861091974075e+00,1.000000000000000000e+00
3.093398511409759521e-01,6.176158932423277292e+00,1.000000000000000000e+00
3.332982361316680908e-01,5.988409993649838725e+00,1.000000000000000000e+00
2.970659434795379639e-01,5.982863388588157250e+00,1.000000000000000000e+00
3.137572109699249268e-01,6.186362219807051588e+00,1.000000000000000000e+00
3.549517095088958740e-01,6.292976178534445353e+00,1.000000000000000000e+00
3.441653847694396973e-01,6.373635372561693657e+00,1.000000000000000000e+00
3.267053961753845215e-01,6.348497928662254708e+00,1.000000000000000000e+00
3.348221778869628906e-01,6.289152572764578508e+00,1.000000000000000000e+00
3.259660303592681885e-01,5.941077865976694738e+00,1.000000000000000000e+00
3.111099302768707275e-01,6.145460103003642871e+00,1.000000000000000000e+00
3.258959352970123291e-01,6.306937346362246899e+00,1.000000000000000000e+00
3.037248551845550537e-01,5.976747164473636076e+00,1.000000000000000000e+00
3.075939714908599854e-01,6.123845138305114233e+00,1.000000000000000000e+00
3.075939714908599854e-01,6.123845138305114233e+00,1.000000000000000000e+00
2.902120649814605713e-01,6.040581585903055384e+00,1.000000000000000000e+00
3.015462458133697510e-01,6.226399620729353046e+00,1.000000000000000000e+00
2.833797037601470947e-01,6.186794922081389814e+00,1.000000000000000000e+00
3.063730597496032715e-01,5.893827489404429798e+00,1.000000000000000000e+00
3.283806741237640381e-01,5.960982097405576496e+00,1.000000000000000000e+00
3.287369608879089355e-01,5.584061180468779639e+00,1.000000000000000000e+00
3.184287548065185547e-01,5.621276735339051811e+00,1.000000000000000000e+00
3.630978763103485107e-01,5.660996094520669430e+00,1.000000000000000000e+00
2.880970835685729980e-01,5.854459696997764695e+00,1.000000000000000000e+00
3.067646026611328125e-01,5.715046613515369245e+00,1.000000000000000000e+00
2.902567088603973389e-01,5.921166045518475585e+00,1.000000000000000000e+00
3.110991418361663818e-01,5.764882313669659197e+00,1.000000000000000000e+00
2.909573316574096680e-01,5.873939492017598241e+00,1.000000000000000000e+00
3.154935538768768311e-01,5.796200357732232078e+00,1.000000000000000000e+00
3.103009462356567383e-01,5.777048566516896244e+00,1.000000000000000000e+00
3.094737529754638672e-01,5.730630655287313857e+00,1.000000000000000000e+00
3.437666594982147217e-01,5.840867449664074229e+00,1.000000000000000000e+00
3.450664877891540527e-01,5.913422633851951105e+00,1.000000000000000000e+00
3.187732696533203125e-01,6.197290290670935065e+00,1.000000000000000000e+00
3.150851130485534668e-01,6.042084661581611726e+00,1.000000000000000000e+00
3.435195088386535645e-01,5.903673780354438350e+00,1.000000000000000000e+00
3.130842447280883789e-01,5.960852664604317397e+00,1.000000000000000000e+00
3.065699338912963867e-01,5.801683169325769995e+00,1.000000000000000000e+00
3.091248571872711182e-01,5.689218390805763192e+00,1.000000000000000000e+00
3.287230134010314941e-01,5.649205586860261974e+00,1.000000000000000000e+00
3.372144401073455811e-01,5.699965840778531856e+00,1.000000000000000000e+00
3.199421167373657227e-01,5.774858935484189715e+00,1.000000000000000000e+00
3.163359463214874268e-01,5.464147385148862668e+00,1.000000000000000000e+00
3.064514994621276855e-01,5.598119318996396032e+00,1.000000000000000000e+00
3.156782984733581543e-01,5.609917187834071228e+00,1.000000000000000000e+00
3.063233792781829834e-01,5.786867945134872571e+00,1.000000000000000000e+00
3.324038088321685791e-01,5.723180545764080307e+00,1.000000000000000000e+00
3.253804147243499756e-01,6.039279560263821622e+00,1.000000000000000000e+00
3.185587227344512939e-01,5.921037193742449745e+00,1.000000000000000000e+00
3.313274085521697998e-01,5.875150945270434022e+00,1.000000000000000000e+00
3.313274085521697998e-01,5.875150945270434022e+00,1.000000000000000000e+00
2.848892509937286377e-01,5.803651572176022455e+00,1.000000000000000000e+00
3.188915550708770752e-01,5.978074780623501283e+00,1.000000000000000000e+00
2.937891185283660889e-01,5.926372759608057095e+00,1.000000000000000000e+00
2.871744036674499512e-01,6.015062328733620234e+00,1.000000000000000000e+00
3.009029924869537354e-01,6.120977344427956268e+00,1.000000000000000000e+00
3.312914371490478516e-01,6.059115487863891758e+00,1.000000000000000000e+00
3.127334415912628174e-01,5.927653515369456727e+00,1.000000000000000000e+00
2.888097465038299561e-01,6.027414711825258564e+00,1.000000000000000000e+00
3.244126141071319580e-01,6.136504872498335317e+00,1.000000000000000000e+00
3.373258411884307861e-01,5.683325678763139877e+00,1.000000000000000000e+00
3.086410760879516602e-01,5.944701687356428010e+00,1.000000000000000000e+00
2.843008935451507568e-01,6.171660198087920435e+00,1.000000000000000000e+00
3.136971294879913330e-01,6.037530446998061961e+00,1.000000000000000000e+00
3.177792429924011230e-01,6.020536937276119716e+00,1.000000000000000000e+00
3.384254276752471924e-01,5.919257852610826376e+00,1.000000000000000000e+00
3.415796458721160889e-01,5.908274784882451058e+00,1.000000000000000000e+00
3.210884332656860352e-01,5.775738215224919259e+00,1.000000000000000000e+00
3.076413273811340332e-01,5.812867534925317159e+00,1.000000000000000000e+00
3.242813050746917725e-01,5.604068841132175294e+00,1.000000000000000000e+00
3.242813050746917725e-01,5.604068841132175294e+00,1.000000000000000000e+00
3.140297532081604004e-01,5.740817184158004238e+00,1.000000000000000000e+00
3.715077340602874756e-01,5.570711187407141551e+00,1.000000000000000000e+00
3.074607551097869873e-01,5.484268205907937954e+00,1.000000000000000000e+00
3.027413189411163330e-01,5.405244499783293577e+00,1.000000000000000000e+00
3.383017182350158691e-01,5.311375346149361576e+00,1.000000000000000000e+00
3.260678946971893311e-01,5.341216066986817168e+00,1.000000000000000000e+00
3.038523495197296143e-01,5.412442481989273801e+00,1.000000000000000000e+00
3.176645934581756592e-01,5.434471081451192731e+00,1.000000000000000000e+00
3.206859230995178223e-01,5.365488412728154799e+00,1.000000000000000000e+00
3.372499048709869385e-01,5.563166390113110538e+00,1.000000000000000000e+00
3.077148199081420898e-01,5.570621204409690108e+00,1.000000000000000000e+00
3.028213083744049072e-01,5.695016264252444671e+00,1.000000000000000000e+00
3.206381201744079590e-01,5.777943552061515220e+00,1.000000000000000000e+00
3.052127659320831299e-01,5.656482536291150609e+00,1.000000000000000000e+00
3.203235864639282227e-01,5.618803685291823058e+00,1.000000000000000000e+00
3.203235864639282227e-01,5.618803685291823058e+00,1.000000000000000000e+00
3.178270161151885986e-01,5.792461384922717116e+00,1.000000000000000000e+00
3.156792819499969482e-01,5.770614368871974875e+00,1.000000000000000000e+00
3.156792819499969482e-01,5.770614368871974875e+00,1.000000000000000000e+00
2.954617142677307129e-01,5.777472367140944698e+00,1.000000000000000000e+00
3.182814419269561768e-01,5.806268921626269730e+00,1.000000000000000000e+00
3.080707490444183350e-01,5.765125201494811336e+00,1.000000000000000000e+00
3.032025098800659180e-01,5.923691096060792916e+00,1.000000000000000000e+00
3.282821774482727051e-01,5.838693412708835240e+00,1.000000000000000000e+00
3.229340612888336182e-01,6.028350280382255733e+00,1.000000000000000000e+00
3.150649070739746094e-01,5.978223959005390498e+00,1.000000000000000000e+00
3.316831588745117188e-01,5.982128020178151928e+00,1.000000000000000000e+00
3.233721554279327393e-01,6.115445238696338492e+00,1.000000000000000000e+00
3.329144418239593506e-01,6.090399475885533320e+00,1.000000000000000000e+00
3.371613621711730957e-01,5.953605693963254453e+00,1.000000000000000000e+00
3.276340365409851074e-01,6.068388664237318153e+00,1.000000000000000000e+00
3.341038227081298828e-01,6.093999678223553929e+00,1.000000000000000000e+00
3.028828203678131104e-01,6.186432667805092933e+00,1.000000000000000000e+00
3.231410682201385498e-01,6.168517516005522339e+00,1.000000000000000000e+00
3.027761876583099365e-01,5.960016100752000057e+00,1.000000000000000000e+00
3.054974079132080078e-01,5.894125623579384410e+00,1.000000000000000000e+00
3.158545792102813721e-01,5.917354942969723197e+00,1.000000000000000000e+00
3.158545792102813721e-01,5.917354942969723197e+00,1.000000000000000000e+00
2.826003134250640869e-01,6.052685481296975922e+00,1.000000000000000000e+00
2.791172564029693604e-01,6.023463423010980478e+00,1.000000000000000000e+00
3.033670783042907715e-01,6.057629128392363782e+00,1.000000000000000000e+00
3.207329809665679932e-01,6.152794190557870024e+00,1.000000000000000000e+00
3.369000256061553955e-01,6.087301841363114363e+00,1.000000000000000000e+00
3.048632740974426270e-01,5.668116469822962245e+00,1.000000000000000000e+00
3.165344595909118652e-01,5.490541465651403996e+00,1.000000000000000000e+00
3.203066885471343994e-01,5.634959256593901955e+00,1.000000000000000000e+00
3.168639838695526123e-01,5.696258353382290807e+00,1.000000000000000000e+00
3.339011669158935547e-01,5.574512666997179622e+00,1.000000000000000000e+00
3.160561621189117432e-01,5.857814550294278888e+00,1.000000000000000000e+00
2.762106359004974365e-01,5.910763860969382222e+00,1.000000000000000000e+00
3.014092147350311279e-01,5.985729944713966688e+00,1.000000000000000000e+00
3.310591876506805420e-01,5.713250294802492135e+00,1.000000000000000000e+00
